state,date,fips,cases,cases_new,deaths,deaths_new
Iowa,2020-12-12,19,255009,1397,3208,15
Iowa,2020-12-13,19,256249,1240,3209,1
Iowa,2020-12-14,19,256902,653,3269,60
Iowa,2020-12-15,19,258253,1351,3337,68
Iowa,2020-12-16,19,260784,2531,3354,17
Iowa,2020-12-17,19,262210,1426,3451,97
Iowa,2020-12-18,19,264729,2519,3451,0
Iowa,2020-12-19,19,266959,2230,3533,82
Iowa,2020-12-20,19,267329,370,3589,56
Iowa,2020-12-21,19,268736,1407,3589,0
Iowa,2020-12-22,19,270294,1558,3653,64
Iowa,2020-12-23,19,272112,1818,3668,15
Iowa,2020-12-24,19,273661,1549,3739,71
Iowa,2020-12-25,19,274266,605,3744,5
Iowa,2020-12-26,19,274793,527,3744,0
Iowa,2020-12-27,19,275299,506,3745,1
Iowa,2020-12-28,19,276649,1350,3745,0
Iowa,2020-12-29,19,278310,1661,3812,67
Iowa,2020-12-30,19,280067,1757,3822,10
Iowa,2020-12-31,19,281712,1645,3891,69
Iowa,2021-01-01,19,282980,1268,3898,7
Iowa,2021-01-02,19,283895,915,3946,48
Iowa,2021-01-03,19,284715,820,3946,0
Iowa,2021-01-04,19,286356,1641,3992,46
Iowa,2021-01-05,19,288298,1942,3999,7
Iowa,2021-01-06,19,290776,2478,4060,61
Iowa,2021-01-07,19,293189,2413,4065,5
Iowa,2021-01-08,19,294762,1573,4124,59
Iowa,2021-01-09,19,296171,1409,4127,3
Iowa,2021-01-10,19,296682,511,4138,11
Iowa,2021-01-11,19,297774,1092,4139,1
Iowa,2021-01-12,19,299254,1480,4222,83
Iowa,2021-01-13,19,301161,1907,4232,10
Iowa,2021-01-14,19,302559,1398,4251,19
Iowa,2021-01-15,19,303927,1368,4257,6
Iowa,2021-01-16,19,304748,821,4321,64
Iowa,2021-01-17,19,305151,403,4323,2
Iowa,2021-01-18,19,306082,931,4324,1
Iowa,2021-01-19,19,307302,1220,4332,8
Iowa,2021-01-20,19,308787,1485,4394,62
Iowa,2021-01-21,19,310440,1653,4445,51
Iowa,2021-01-22,19,311695,1255,4478,33
Iowa,2021-01-23,19,312625,930,4486,8
Iowa,2021-01-24,19,313140,515,4487,1
Iowa,2021-01-25,19,313907,767,4488,1
Iowa,2021-01-26,19,315002,1095,4492,4
Iowa,2021-01-27,19,316114,1112,4500,8
Iowa,2021-01-28,19,317124,1010,4532,32
Iowa,2021-01-29,19,317689,565,4577,45
Iowa,2021-01-30,19,319110,1421,4651,74
Iowa,2021-01-31,19,319408,298,4901,250
Iowa,2021-02-01,19,320187,779,4906,5
Iowa,2021-02-02,19,321274,1087,4919,13
Iowa,2021-02-03,19,322308,1034,4975,56
Iowa,2021-02-04,19,323216,908,5033,58
Iowa,2021-02-05,19,323797,581,5067,34
Iowa,2021-02-06,19,324306,509,5108,41
Iowa,2021-02-07,19,324590,284,5108,0
Iowa,2021-02-08,19,325219,629,5110,2
Iowa,2021-02-09,19,326150,931,5145,35
Iowa,2021-02-10,19,327061,911,5174,29
Iowa,2021-02-11,19,327432,371,5196,22
Iowa,2021-02-12,19,328565,1133,5223,27
Iowa,2021-02-13,19,329039,474,5236,13
Iowa,2021-02-14,19,329258,219,5236,0
Iowa,2021-02-15,19,329726,468,5237,1
Iowa,2021-02-16,19,330318,592,5263,26
Iowa,2021-02-17,19,330906,588,5306,43
Iowa,2021-02-18,19,331502,596,5321,15
Iowa,2021-02-19,19,331747,245,5336,15
Iowa,2021-02-20,19,332225,478,5336,0
Iowa,2021-02-21,19,332640,415,5336,0
Iowa,2021-02-22,19,333087,447,5374,38
Iowa,2021-02-23,19,333962,875,5400,26
Iowa,2021-02-24,19,334665,703,5415,15
Iowa,2021-02-25,19,335222,557,5438,23
Iowa,2021-02-26,19,335840,618,5463,25
Iowa,2021-02-27,19,336270,430,5470,7
Iowa,2021-02-28,19,336455,185,5470,0
Iowa,2021-03-01,19,336890,435,5472,2
Iowa,2021-03-02,19,337496,606,5498,26
Iowa,2021-03-03,19,338009,513,5501,3
Iowa,2021-03-04,19,338588,579,5536,35
Iowa,2021-03-05,19,339121,533,5549,13
Iowa,2021-03-06,19,339511,390,5553,4
Iowa,2021-03-07,19,339672,161,5559,6
Iowa,2021-03-08,19,340128,456,5560,1
Iowa,2021-03-09,19,340891,763,5575,15
Iowa,2021-03-10,19,341378,487,5602,27
Iowa,2021-03-11,19,341837,459,5622,20
Iowa,2021-03-12,19,342343,506,5632,10
Iowa,2021-03-13,19,342705,362,5634,2
Iowa,2021-03-14,19,342886,181,5642,8
Iowa,2021-03-15,19,343303,417,5643,1
Iowa,2021-03-16,19,343851,548,5658,15
Iowa,2021-03-17,19,344268,417,5668,10
Iowa,2021-03-18,19,344860,592,5673,5
Iowa,2021-03-19,19,345304,444,5673,0
Iowa,2021-03-20,19,345644,340,5675,2
Iowa,2021-03-21,19,345785,141,5676,1
Iowa,2021-03-22,19,346218,433,5676,0
Iowa,2021-03-23,19,346985,767,5683,7
Iowa,2021-03-24,19,347590,605,5689,6
Iowa,2021-03-25,19,348492,902,5708,19
Iowa,2021-03-26,19,349055,563,5716,8
Iowa,2021-03-27,19,349554,499,5718,2
Iowa,2021-03-28,19,349714,160,5725,7
Iowa,2021-03-29,19,350219,505,5729,4
Iowa,2021-03-30,19,350756,537,5729,0
Iowa,2021-03-31,19,351402,646,5743,14
Iowa,2021-04-01,19,352137,735,5751,8
Iowa,2021-04-02,19,352714,577,5754,3
Iowa,2021-04-03,19,353207,493,5822,68
Iowa,2021-04-04,19,353362,155,5822,0
Iowa,2021-04-05,19,353829,467,5822,0
Iowa,2021-04-06,19,354557,728,5835,13
Iowa,2021-04-07,19,354828,271,5836,1
Iowa,2021-04-08,19,355454,626,5843,7
Iowa,2021-04-09,19,356073,619,5849,6
Iowa,2021-04-10,19,356509,436,5857,8
Iowa,2021-04-11,19,357019,510,5857,0
Iowa,2021-04-12,19,357197,178,5857,0
Iowa,2021-04-13,19,357739,542,5858,1
Iowa,2021-04-14,19,358395,656,5858,0
Iowa,2021-04-15,19,358873,478,5871,13
Iowa,2021-04-16,19,359260,387,5878,7
Iowa,2021-04-17,19,359765,505,5882,4
Iowa,2021-04-18,19,360013,248,5882,0
Iowa,2021-04-19,19,360339,326,5887,5
Iowa,2021-04-20,19,360782,443,5894,7
Iowa,2021-04-21,19,361420,638,5899,5
Iowa,2021-04-22,19,361891,471,5904,5
Iowa,2021-04-23,19,362334,443,5907,3
Iowa,2021-04-24,19,362732,398,5927,20
Iowa,2021-04-25,19,362923,191,5927,0
Iowa,2021-04-26,19,363158,235,5927,0
Iowa,2021-04-27,19,363530,372,5930,3
Iowa,2021-04-28,19,364033,503,5931,1
Iowa,2021-04-29,19,364476,443,5931,0
Iowa,2021-04-30,19,364841,365,5950,19
Iowa,2021-05-01,19,365228,387,5952,2
Iowa,2021-05-02,19,365519,291,5959,7
Iowa,2021-05-03,19,365750,231,5959,0
Iowa,2021-05-04,19,366126,376,5960,1
Iowa,2021-05-05,19,366566,440,5962,2
Iowa,2021-05-06,19,366946,380,5980,18
Iowa,2021-05-07,19,367292,346,5983,3
Iowa,2021-05-08,19,367563,271,5984,1
Iowa,2021-05-09,19,367715,152,5985,1
Iowa,2021-05-10,19,367909,194,5985,0
Iowa,2021-05-11,19,368190,281,5989,4
Iowa,2021-05-12,19,368567,377,5994,5
Iowa,2021-05-13,19,368823,256,5998,4
Iowa,2021-05-14,19,369055,232,5999,1
Iowa,2021-05-15,19,369230,175,6001,2
Iowa,2021-05-16,19,369368,138,6006,5
Iowa,2021-05-17,19,369489,121,6006,0
Iowa,2021-05-18,19,369690,201,6013,7
Iowa,2021-05-19,19,369987,297,6018,5
Iowa,2021-05-20,19,370195,208,6025,7
Iowa,2021-05-21,19,370363,168,6035,10
Iowa,2021-05-22,19,370517,154,6035,0
Iowa,2021-05-23,19,370625,108,6035,0
Iowa,2021-05-24,19,370721,96,6035,0
Iowa,2021-05-25,19,370875,154,6039,4
Iowa,2021-05-26,19,371036,161,6044,5
Iowa,2021-05-27,19,371138,102,6048,4
Iowa,2021-05-28,19,371256,118,6053,5
Iowa,2021-05-29,19,371331,75,6055,2
Iowa,2021-05-30,19,371384,53,6055,0
Iowa,2021-05-31,19,371424,40,6055,0
Iowa,2021-06-01,19,371473,49,6057,2
Iowa,2021-06-02,19,371635,162,6061,4
Iowa,2021-06-03,19,371761,126,6065,4
Iowa,2021-06-04,19,371863,102,6067,2
Iowa,2021-06-05,19,371956,93,6068,1
Iowa,2021-06-06,19,372029,73,6072,4
Iowa,2021-06-07,19,372064,35,6073,1
Iowa,2021-06-08,19,372153,89,6078,5
Iowa,2021-06-09,19,372248,95,6084,6
Iowa,2021-06-10,19,372333,85,6095,11
Iowa,2021-06-11,19,372442,109,6097,2
Iowa,2021-06-12,19,372525,83,6099,2
Iowa,2021-06-13,19,372577,52,6102,3
Iowa,2021-06-14,19,372649,72,6102,0
Iowa,2021-06-15,19,372752,103,6103,1
Iowa,2021-06-16,19,372837,85,6109,6
Iowa,2021-06-17,19,372909,72,6109,0
Iowa,2021-06-18,19,372987,78,6109,0
Iowa,2021-06-19,19,373049,62,6112,3
Iowa,2021-06-20,19,373101,52,6114,2
Iowa,2021-06-21,19,373140,39,6115,1
Iowa,2021-06-22,19,373223,83,6117,2
Iowa,2021-06-23,19,373314,91,6120,3
Iowa,2021-06-24,19,373372,58,6124,4
Iowa,2021-06-25,19,373450,78,6125,1
Iowa,2021-06-26,19,373529,79,6131,6
Iowa,2021-06-27,19,373583,54,6133,2
Iowa,2021-06-28,19,373641,58,6133,0
Iowa,2021-06-29,19,373735,94,6134,1
Iowa,2021-06-30,19,373861,126,6138,4
Iowa,2021-07-01,19,373960,99,6140,2
Iowa,2021-07-02,19,374054,94,6142,2
Iowa,2021-07-03,19,374120,66,6146,4
Iowa,2021-07-04,19,374180,60,6146,0
Iowa,2021-07-05,19,374207,27,6146,0
Iowa,2021-07-06,19,374285,78,6148,2
Iowa,2021-07-07,19,374381,96,6149,1
Iowa,2021-07-08,19,374381,0,6149,0
Iowa,2021-07-09,19,374381,0,6149,0
Iowa,2021-07-10,19,374671,290,6149,0
Iowa,2021-07-11,19,374671,0,6149,0
Iowa,2021-07-12,19,374671,0,6149,0
Iowa,2021-07-13,19,374948,277,6149,0
Iowa,2021-07-14,19,375278,330,6158,9
Iowa,2021-07-15,19,375321,43,6158,0
Iowa,2021-07-16,19,375321,0,6158,0
Iowa,2021-07-17,19,375726,405,6158,0
Iowa,2021-07-18,19,375726,0,6158,0
Iowa,2021-07-19,19,375726,0,6158,0
Iowa,2021-07-20,19,376198,472,6158,0
Iowa,2021-07-21,19,376673,475,6170,12
Iowa,2021-07-22,19,376726,53,6170,0
Iowa,2021-07-23,19,376726,0,6170,0
Iowa,2021-07-24,19,377300,574,6170,0
Iowa,2021-07-25,19,377300,0,6170,0
Iowa,2021-07-26,19,377300,0,6170,0
Iowa,2021-07-27,19,377886,586,6170,0
Iowa,2021-07-28,19,378831,945,6183,13
Iowa,2021-07-29,19,378916,85,6183,0
Iowa,2021-07-30,19,378916,0,6183,0
Kansas,2020-03-07,20,1,1,0,0
Kansas,2020-03-08,20,1,0,0,0
Kansas,2020-03-09,20,1,0,0,0
Kansas,2020-03-10,20,1,0,0,0
Kansas,2020-03-11,20,1,0,0,0
Kansas,2020-03-12,20,5,4,1,1
Kansas,2020-03-13,20,6,1,1,0
Kansas,2020-03-14,20,8,2,1,0
Kansas,2020-03-15,20,9,1,1,0
Kansas,2020-03-16,20,11,2,1,0
Kansas,2020-03-17,20,17,6,1,0
Kansas,2020-03-18,20,22,5,1,0
Kansas,2020-03-19,20,35,13,1,0
Kansas,2020-03-20,20,49,14,1,0
Kansas,2020-03-21,20,57,8,2,1
Kansas,2020-03-22,20,66,9,2,0
Kansas,2020-03-23,20,82,16,2,0
Kansas,2020-03-24,20,102,20,3,1
Kansas,2020-03-25,20,134,32,3,0
Kansas,2020-03-26,20,173,39,3,0
Kansas,2020-03-27,20,213,40,4,1
Kansas,2020-03-28,20,272,59,6,2
Kansas,2020-03-29,20,333,61,7,1
Kansas,2020-03-30,20,374,41,9,2
Kansas,2020-03-31,20,435,61,10,1
Kansas,2020-04-01,20,489,54,11,1
Kansas,2020-04-02,20,554,65,14,3
Kansas,2020-04-03,20,625,71,19,5
Kansas,2020-04-04,20,702,77,21,2
Kansas,2020-04-05,20,769,67,23,2
Kansas,2020-04-06,20,854,85,25,2
Kansas,2020-04-07,20,905,51,30,5
Kansas,2020-04-08,20,1055,150,38,8
Kansas,2020-04-09,20,1116,61,42,4
Kansas,2020-04-10,20,1180,64,50,8
Kansas,2020-04-11,20,1282,102,55,5
Kansas,2020-04-12,20,1337,55,56,1
Kansas,2020-04-13,20,1384,47,63,7
Kansas,2020-04-14,20,1440,56,69,6
Kansas,2020-04-15,20,1503,63,76,7
Kansas,2020-04-16,20,1595,92,80,4
Kansas,2020-04-17,20,1732,137,84,4
Kansas,2020-04-18,20,1820,88,86,2
Kansas,2020-04-19,20,1897,77,94,8
Kansas,2020-04-20,20,2030,133,101,7
Kansas,2020-04-21,20,2114,84,107,6
Kansas,2020-04-22,20,2291,177,111,4
Kansas,2020-04-23,20,2626,335,112,1
Kansas,2020-04-24,20,2842,216,117,5
Kansas,2020-04-25,20,3091,249,119,2
Kansas,2020-04-26,20,3198,107,120,1
Kansas,2020-04-27,20,3407,209,126,6
Kansas,2020-04-28,20,3601,194,127,1
Kansas,2020-04-29,20,3811,210,132,5
Kansas,2020-04-30,20,4305,494,133,1
Kansas,2020-05-01,20,4510,205,136,3
Kansas,2020-05-02,20,4863,353,140,4
Kansas,2020-05-03,20,5177,314,142,2
Kansas,2020-05-04,20,5385,208,154,12
Kansas,2020-05-05,20,5627,242,160,6
Kansas,2020-05-06,20,5893,266,163,3
Kansas,2020-05-07,20,6240,347,164,1
Kansas,2020-05-08,20,6751,511,167,3
Kansas,2020-05-09,20,6923,172,172,5
Kansas,2020-05-10,20,7045,122,172,0
Kansas,2020-05-11,20,7161,116,174,2
Kansas,2020-05-12,20,7352,191,178,4
Kansas,2020-05-13,20,7552,200,179,1
Kansas,2020-05-14,20,7668,116,181,2
Kansas,2020-05-15,20,8006,338,187,6
Kansas,2020-05-16,20,8059,53,189,2
Kansas,2020-05-17,20,8066,7,189,0
Kansas,2020-05-18,20,8439,373,190,1
Kansas,2020-05-19,20,8488,49,193,3
Kansas,2020-05-20,20,8661,173,197,4
Kansas,2020-05-21,20,8771,110,199,2
Kansas,2020-05-22,20,9068,297,200,1
Kansas,2020-05-23,20,9119,51,200,0
Kansas,2020-05-24,20,9135,16,200,0
Kansas,2020-05-25,20,9272,137,201,1
Kansas,2020-05-26,20,9352,80,204,3
Kansas,2020-05-27,20,9453,101,207,3
Kansas,2020-05-28,20,9513,60,209,2
Kansas,2020-05-29,20,9826,313,209,0
Kansas,2020-05-30,20,9847,21,209,0
Kansas,2020-05-31,20,9878,31,211,2
Kansas,2020-06-01,20,10103,225,217,6
Kansas,2020-06-02,20,10143,40,227,10
Kansas,2020-06-03,20,10281,138,227,0
Kansas,2020-06-04,20,10332,51,230,3
Kansas,2020-06-05,20,10493,161,233,3
Kansas,2020-06-06,20,10517,24,234,1
Kansas,2020-06-07,20,10549,32,234,0
Kansas,2020-06-08,20,10724,175,237,3
Kansas,2020-06-09,20,10786,62,238,1
Kansas,2020-06-10,20,10931,145,241,3
Kansas,2020-06-11,20,10984,53,242,1
Kansas,2020-06-12,20,11152,168,243,1
Kansas,2020-06-13,20,11195,43,244,1
Kansas,2020-06-14,20,11247,52,244,0
Kansas,2020-06-15,20,11516,269,246,2
Kansas,2020-06-16,20,11569,53,246,0
Kansas,2020-06-17,20,11801,232,248,2
Kansas,2020-06-18,20,11886,85,252,4
Kansas,2020-06-19,20,12168,282,254,2
Kansas,2020-06-20,20,12218,50,257,3
Kansas,2020-06-21,20,12258,40,258,1
Kansas,2020-06-22,20,12576,318,260,2
Kansas,2020-06-23,20,12659,83,261,1
Kansas,2020-06-24,20,13110,451,262,1
Kansas,2020-06-25,20,13207,97,263,1
Kansas,2020-06-26,20,13729,522,266,3
Kansas,2020-06-27,20,13767,38,269,3
Kansas,2020-06-28,20,14016,249,272,3
Kansas,2020-06-29,20,14568,552,276,4
Kansas,2020-06-30,20,14629,61,276,0
Kansas,2020-07-01,20,15142,513,280,4
Kansas,2020-07-02,20,15226,84,282,2
Kansas,2020-07-03,20,16015,789,283,1
Kansas,2020-07-04,20,16165,150,284,1
Kansas,2020-07-05,20,16289,124,287,3
Kansas,2020-07-06,20,17082,793,288,1
Kansas,2020-07-07,20,17157,75,290,2
Kansas,2020-07-08,20,17807,650,291,1
Kansas,2020-07-09,20,18031,224,294,3
Kansas,2020-07-10,20,18799,768,294,0
Kansas,2020-07-11,20,18983,184,294,0
Kansas,2020-07-12,20,19295,312,300,6
Kansas,2020-07-13,20,20265,970,301,1
Kansas,2020-07-14,20,20347,82,303,2
Kansas,2020-07-15,20,21157,810,308,5
Kansas,2020-07-16,20,21273,116,309,1
Kansas,2020-07-17,20,22199,926,310,1
Kansas,2020-07-18,20,22238,39,312,2
Kansas,2020-07-19,20,22459,221,313,1
Kansas,2020-07-20,20,23544,1085,318,5
Kansas,2020-07-21,20,23606,62,319,1
Kansas,2020-07-22,20,24376,770,324,5
Kansas,2020-07-23,20,24518,142,326,2
Kansas,2020-07-24,20,25403,885,330,4
Kansas,2020-07-25,20,25464,61,333,3
Kansas,2020-07-26,20,25649,185,335,2
Kansas,2020-07-27,20,26439,790,338,3
Kansas,2020-07-28,20,26494,55,344,6
Kansas,2020-07-29,20,27177,683,349,5
Kansas,2020-07-30,20,27244,67,357,8
Kansas,2020-07-31,20,28121,877,358,1
Kansas,2020-08-01,20,28147,26,358,0
Kansas,2020-08-02,20,28341,194,361,3
Kansas,2020-08-03,20,29200,859,366,5
Kansas,2020-08-04,20,29259,59,367,1
Kansas,2020-08-05,20,30047,788,371,4
Kansas,2020-08-06,20,30153,106,376,5
Kansas,2020-08-07,20,30966,813,380,4
Kansas,2020-08-08,20,30992,26,380,0
Kansas,2020-08-09,20,31145,153,380,0
Kansas,2020-08-10,20,32094,949,387,7
Kansas,2020-08-11,20,32181,87,388,1
Kansas,2020-08-12,20,32977,796,397,9
Kansas,2020-08-13,20,33087,110,403,6
Kansas,2020-08-14,20,34246,1159,404,1
Kansas,2020-08-15,20,34294,48,406,2
Kansas,2020-08-16,20,34495,201,406,0
Kansas,2020-08-17,20,35544,1049,410,4
Kansas,2020-08-18,20,35632,88,415,5
Kansas,2020-08-19,20,36333,701,420,5
Kansas,2020-08-20,20,36445,112,423,3
Kansas,2020-08-21,20,37411,966,430,7
Kansas,2020-08-22,20,37544,133,431,1
Kansas,2020-08-23,20,37726,182,431,0
Kansas,2020-08-24,20,39008,1282,432,1
Kansas,2020-08-25,20,39089,81,433,1
Kansas,2020-08-26,20,40564,1475,445,12
Kansas,2020-08-27,20,40702,138,446,1
Kansas,2020-08-28,20,41808,1106,448,2
Kansas,2020-08-29,20,41909,101,449,1
Kansas,2020-08-30,20,42011,102,450,1
Kansas,2020-08-31,20,43407,1396,451,1
Kansas,2020-09-01,20,43491,84,454,3
Kansas,2020-09-02,20,44529,1038,458,4
Kansas,2020-09-03,20,44755,226,475,17
Kansas,2020-09-04,20,46049,1294,481,6
Kansas,2020-09-05,20,46051,2,482,1
Kansas,2020-09-06,20,46151,100,483,1
Kansas,2020-09-07,20,47409,1258,485,2
Kansas,2020-09-08,20,47878,469,486,1
Kansas,2020-09-09,20,48389,511,497,11
Kansas,2020-09-10,20,48443,54,499,2
Kansas,2020-09-11,20,49393,950,520,21
Kansas,2020-09-12,20,49398,5,533,13
Kansas,2020-09-13,20,49408,10,536,3
Kansas,2020-09-14,20,50871,1463,546,10
Kansas,2020-09-15,20,51006,135,555,9
Kansas,2020-09-16,20,51829,823,586,31
Kansas,2020-09-17,20,52039,210,586,0
Kansas,2020-09-18,20,53403,1364,596,10
Kansas,2020-09-19,20,53420,17,596,0
Kansas,2020-09-20,20,53433,13,597,1
Kansas,2020-09-21,20,54956,1523,604,7
Kansas,2020-09-22,20,55237,281,618,14
Kansas,2020-09-23,20,56355,1118,629,11
Kansas,2020-09-24,20,56461,106,633,4
Kansas,2020-09-25,20,57852,1391,634,1
Kansas,2020-09-26,20,57852,0,634,0
Kansas,2020-09-27,20,57978,126,636,2
Kansas,2020-09-28,20,59793,1815,641,5
Kansas,2020-09-29,20,59951,158,650,9
Kansas,2020-09-30,20,60957,1006,678,28
Kansas,2020-10-01,20,61103,146,678,0
Kansas,2020-10-02,20,62424,1321,699,21
Kansas,2020-10-03,20,62446,22,698,0
Kansas,2020-10-04,20,62479,33,698,0
Kansas,2020-10-05,20,63817,1338,706,8
Kansas,2020-10-06,20,64077,260,706,0
Kansas,2020-10-07,20,65131,1054,725,19
Kansas,2020-10-08,20,65296,165,741,16
Kansas,2020-10-09,20,67086,1790,765,24
Kansas,2020-10-10,20,67193,107,768,3
Kansas,2020-10-11,20,67231,38,769,1
Kansas,2020-10-12,20,69158,1927,774,5
Kansas,2020-10-13,20,69392,234,786,12
Kansas,2020-10-14,20,70665,1273,838,52
Kansas,2020-10-15,20,70815,150,838,0
Kansas,2020-10-16,20,72509,1694,859,21
Kansas,2020-10-17,20,72616,107,859,0
Kansas,2020-10-18,20,72722,106,859,0
Kansas,2020-10-19,20,74616,1894,872,13
Kansas,2020-10-20,20,74883,267,902,30
Kansas,2020-10-21,20,76299,1416,952,50
Kansas,2020-10-22,20,76546,247,952,0
Kansas,2020-10-23,20,78122,1576,975,23
Kansas,2020-10-24,20,78177,55,975,0
Kansas,2020-10-25,20,78241,64,975,0
Kansas,2020-10-26,20,80473,2232,976,1
Kansas,2020-10-27,20,80761,288,979,3
Kansas,2020-10-28,20,83485,2724,1007,28
Kansas,2020-10-29,20,83838,353,1008,1
Kansas,2020-10-30,20,86768,2930,1029,21
Kansas,2020-10-31,20,86771,3,1029,0
Kansas,2020-11-01,20,86809,38,1029,0
Kansas,2020-11-02,20,90613,3804,1046,17
Kansas,2020-11-03,20,91072,459,1051,5
Kansas,2020-11-04,20,93967,2895,1087,36
Kansas,2020-11-05,20,94427,460,1087,0
Kansas,2020-11-06,20,99605,5178,1172,85
Kansas,2020-11-07,20,99671,66,1166,0
Kansas,2020-11-08,20,99805,134,1166,0
Kansas,2020-11-09,20,105298,5493,1181,15
Kansas,2020-11-10,20,105760,462,1181,0
Kansas,2020-11-11,20,110977,5217,1215,34
Kansas,2020-11-12,20,111503,526,1215,0
Kansas,2020-11-13,20,117282,5779,1256,41
Kansas,2020-11-14,20,117728,446,1256,0
Kansas,2020-11-15,20,117851,123,1256,0
Kansas,2020-11-16,20,124697,6846,1266,10
Kansas,2020-11-17,20,125668,971,1266,0
Kansas,2020-11-18,20,131051,5383,1326,60
Kansas,2020-11-19,20,131408,357,1326,0
Kansas,2020-11-20,20,137224,5816,1410,84
Kansas,2020-11-21,20,137295,71,1411,1
Kansas,2020-11-22,20,137530,235,1410,0
Kansas,2020-11-23,20,144831,7301,1462,52
Kansas,2020-11-24,20,145272,441,1456,0
Kansas,2020-11-25,20,150515,5243,1503,47
Kansas,2020-11-26,20,150522,7,1503,0
Kansas,2020-11-27,20,155245,4723,1529,26
Kansas,2020-11-28,20,155265,20,1529,0
Kansas,2020-11-29,20,155377,112,1529,0
Kansas,2020-11-30,20,160428,5051,1560,31
Kansas,2020-12-01,20,160718,290,1560,0
Kansas,2020-12-02,20,164981,4263,1679,119
Kansas,2020-12-03,20,165613,632,1679,0
Kansas,2020-12-04,20,171513,5900,1786,107
Kansas,2020-12-05,20,171626,113,1786,0
Kansas,2020-12-06,20,171635,9,1786,0
Kansas,2020-12-07,20,177389,5754,1856,70
Kansas,2020-12-08,20,177780,391,1856,0
Kansas,2020-12-09,20,183404,5624,1941,85
Kansas,2020-12-10,20,183750,346,1941,0
Kansas,2020-12-11,20,188610,4860,2072,131
Kansas,2020-12-12,20,188610,0,2072,0
Kansas,2020-12-13,20,188660,50,2072,0
Kansas,2020-12-14,20,193109,4449,2109,37
Kansas,2020-12-15,20,193555,446,2109,0
Kansas,2020-12-16,20,197903,4348,2253,144
Kansas,2020-12-17,20,198189,286,2253,0
Kansas,2020-12-18,20,203646,5457,2341,88
Kansas,2020-12-19,20,203650,4,2341,0
Kansas,2020-12-20,20,203674,24,2341,0
Kansas,2020-12-21,20,207933,4259,2448,107
Kansas,2020-12-22,20,208109,176,2448,0
Kansas,2020-12-23,20,212871,4762,2507,59
Kansas,2020-12-24,20,212962,91,2507,0
Kansas,2020-12-25,20,213076,114,2507,0
Kansas,2020-12-26,20,213091,15,2507,0
Kansas,2020-12-27,20,213173,82,2507,0
Kansas,2020-12-28,20,219095,5922,2548,41
Kansas,2020-12-29,20,219415,320,2548,0
Kansas,2020-12-30,20,225361,5946,2741,193
Kansas,2020-12-31,20,225455,94,2741,0
Kansas,2021-01-01,20,230352,4897,2879,138
Kansas,2021-01-02,20,230352,0,2879,0
Kansas,2021-01-03,20,230352,0,2879,0
Kansas,2021-01-04,20,234390,4038,2897,18
Kansas,2021-01-05,20,234700,310,2897,0
Kansas,2021-01-06,20,239988,5288,3027,130
Kansas,2021-01-07,20,240540,552,3027,0
Kansas,2021-01-08,20,245415,4875,3148,121
Kansas,2021-01-09,20,245521,106,3148,0
Kansas,2021-01-10,20,245529,8,3148,0
Kansas,2021-01-11,20,250421,4892,3255,107
Kansas,2021-01-12,20,250646,225,3255,0
Kansas,2021-01-13,20,255200,4554,3355,100
Kansas,2021-01-14,20,255393,193,3355,0
Kansas,2021-01-15,20,259196,3803,3514,159
Kansas,2021-01-16,20,259226,30,3502,0
Kansas,2021-01-17,20,259226,0,3502,0
Kansas,2021-01-18,20,262519,3293,3525,23
Kansas,2021-01-19,20,262727,208,3526,1
Kansas,2021-01-20,20,266251,3524,3584,58
Kansas,2021-01-21,20,266562,311,3575,0
Kansas,2021-01-22,20,269611,3049,3598,23
Kansas,2021-01-23,20,269611,0,3598,0
Kansas,2021-01-24,20,269611,0,3598,0
Kansas,2021-01-25,20,272220,2609,3622,24
Kansas,2021-01-26,20,272303,83,3625,3
Kansas,2021-01-27,20,275468,3165,3718,93
Kansas,2021-01-28,20,275585,117,3718,0
Kansas,2021-01-29,20,277623,2038,3779,61
Kansas,2021-01-30,20,277623,0,3779,0
Kansas,2021-01-31,20,277633,10,3779,0
Kansas,2021-02-01,20,279587,1954,3809,30
Kansas,2021-02-02,20,279734,147,3809,0
Kansas,2021-02-03,20,281866,2132,3895,86
Kansas,2021-02-04,20,281951,85,3895,0
Kansas,2021-02-05,20,284554,2603,4101,206
Kansas,2021-02-06,20,284554,0,4101,0
Kansas,2021-02-07,20,284560,6,4101,0
Kansas,2021-02-08,20,286026,1466,4197,96
Kansas,2021-02-09,20,286066,40,4197,0
Kansas,2021-02-10,20,287914,1848,4303,106
Kansas,2021-02-11,20,288003,89,4303,0
Kansas,2021-02-12,20,289210,1207,4364,61
Kansas,2021-02-13,20,289210,0,4364,0
Kansas,2021-02-14,20,289225,15,4364,0
Kansas,2021-02-15,20,290510,1285,4406,42
Kansas,2021-02-16,20,290556,46,4406,0
Kansas,2021-02-17,20,291868,1312,4521,115
Kansas,2021-02-18,20,291962,94,4526,5
Kansas,2021-02-19,20,293869,1907,4614,88
Kansas,2021-02-20,20,294010,141,4614,0
Kansas,2021-02-21,20,294010,0,4614,0
Kansas,2021-02-22,20,294873,863,4643,29
Kansas,2021-02-23,20,294885,12,4643,0
Kansas,2021-02-24,20,295991,1106,4724,81
Kansas,2021-02-25,20,296047,56,4724,0
Kansas,2021-02-26,20,296798,751,4735,11
